  GMT_timestamp, AFM_MET_time, AFM_upp_time, AFM_mode, AFM_fdir_imu_fail_flag, AFM_fdir_gps_fail_flag, AFM_fdir_star_tracker_fail_flag, AFM_fdir_strike_count_imu, AFM_fdir_strike_count_gps, AFM_fdir_strike_count_star_tracker, AFM_fdir_num_resets_imu, AFM_fdir_num_resets_gps, AFM_fdir_num_resets_star_tracker, AFM_fdir_loss_of_imu, AFM_fdir_loss_of_gps, AFM_fdir_loss_of_star_tracker, CNTRL_mass_total, CNTRL_mass_prop_used, CNTRL_jet_on_times_0, CNTRL_jet_on_times_1, CNTRL_jet_on_times_2, CNTRL_jet_on_times_3, CNTRL_jet_on_times_4, CNTRL_jet_on_times_5, CNTRL_jet_on_times_6, DIO_powerOut_star_tracker, DIO_powerOut_gps, DIO_powerOut_imu, DIO_powerOut_pgnc_sys, DIO_chuteOut_super_drogue_deploy, DIO_chuteOut_parafoil_deploy, UPP_ecef_longitude, UPP_ecef_gd_latitude, UPP_ecef_gd_altitude, UPP_esef_ground_ref_0_R_sc_cg_wrt_gp_ECEF_0, UPP_esef_ground_ref_0_R_sc_cg_wrt_gp_ECEF_1, UPP_esef_ground_ref_0_R_sc_cg_wrt_gp_ECEF_2, UPP_ecef_V_sc_cg_wrt_ecef_0, UPP_ecef_V_sc_cg_wrt_ecef_1, UPP_ecef_V_sc_cg_wrt_ecef_2, UPP_ecef_DV_accum_imu_ecef_0, UPP_ecef_DV_accum_imu_ecef_1, UPP_ecef_DV_accum_imu_ecef_2, UPP_esef_flight_path_angle, UPP_rot_Q_INRTL_to_STRUCT_RAW_s, UPP_rot_Q_INRTL_to_STRUCT_RAW_v_0, UPP_rot_Q_INRTL_to_STRUCT_RAW_v_1, UPP_rot_Q_INRTL_to_STRUCT_RAW_v_2, UPP_rot_T_INRTL_to_ECEF_0_0, UPP_rot_T_INRTL_to_ECEF_0_1, UPP_rot_T_INRTL_to_ECEF_0_2, UPP_rot_T_INRTL_to_ECEF_1_0, UPP_rot_T_INRTL_to_ECEF_1_1, UPP_rot_T_INRTL_to_ECEF_1_2, UPP_rot_T_INRTL_to_ECEF_2_0, UPP_rot_T_INRTL_to_ECEF_2_1, UPP_rot_T_INRTL_to_ECEF_2_2
16-015-08:59:27.6,1400.812938,1072618643,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103758611,0.599116847,3736.335743,-2680657.789,-4544233.529,3578557.055,7.575612681,-6.366808529,-13.97717506,-3716.88634,2676.46706,4838.62693,-0.391323357,-0.597596193,0.341889422,-0.721989515,0.068713557,0.577015424,-0.816732825,-0.00083217,0.81673208,0.577016023,-0.001103857,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:28.6,1400.812938,1072618643,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103757693,0.59911587,3732.976451,-2680653.987,-4544236.619,3578550.029,7.601374491,-6.371715341,-13.95432923,-3718.562036,2673.632077,4841.312937,-0.391100505,-0.597398992,0.342616385,-0.721788397,0.068920006,0.577045258,-0.816711747,-0.00083221,0.816711002,0.577045857,-0.001103827,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:28.6,1401.81256,1072618644,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103756771,0.599114895,3729.653747,-2680650.179,-4544239.739,3578543.035,7.616416233,-6.375030198,-13.94062667,-3720.629425,2670.090918,4844.105162,-0.390938972,-0.597278856,0.343300855,-0.721542651,0.069128095,0.577075006,-0.816690728,-0.00083225,0.816689983,0.577075604,-0.001103796,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:29.1,1401.81256,1072618644,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103755851,0.599113918,3726.292671,-2680646.37,-4544242.828,3578536.012,7.628244768,-6.365813726,-13.94257724,-3722.724631,2667.001171,4846.621211,-0.391652581,-0.597147772,0.344004738,-0.721292934,0.069367011,0.57710482,-0.816669661,-0.00083229,0.816668916,0.577105418,-0.001103766,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:29.6,1401.81256,1072618644,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103755814,0.599113879,3726.160922,-2680646.216,-4544242.956,3578535.731,7.62956623,-6.363741633,-13.94343365,-3722.80187,2666.86844,4846.731615,-0.391798785,-0.597142873,0.344029859,-0.721283265,0.069385135,0.57710602,-0.816668812,-0.000832292,0.816668068,0.577106618,-0.001103765,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:29.6,1402.81318,1072618645,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103754894,0.599112903,3722.8353,-2680642.418,-4544246.072,3578528.73,7.630029353,-6.352454098,-13.92199909,-3724.747397,2664.341739,4849.05978,-0.392071142,-0.596984275,0.344720793,-0.721059306,0.069647882,0.577135827,-0.816647748,-0.000832332,0.816647003,0.577136426,-0.001103734,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:30.1,1402.81318,1072618645,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103753977,0.599111933,3719.491504,-2680638.617,-4544249.147,3578521.749,7.63242452,-6.347505506,-13.88181111,-3726.45207,2662.145272,4851.389848,-0.391730908,-0.596773744,0.345404488,-0.720880342,0.069916888,0.577165554,-0.816626739,-0.000832372,0.816625994,0.577166152,-0.001103704,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:30.6,1402.81318,1072618645,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103753054,0.599110959,3716.1687,-2680634.802,-4544252.267,3578514.761,7.642153514,-6.341046303,-13.88155669,-3728.62525,2658.880137,4853.939463,-0.392228409,-0.596649987,0.346113318,-0.720616834,0.070183644,0.577195355,-0.816605675,-0.000832413,0.81660493,0.577195954,-0.001103674,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:31.1,1403.813285,1072618646,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103752137,0.599109987,3712.814585,-2680630.999,-4544255.342,3578507.763,7.644798905,-6.32928788,-13.88011353,-3730.726629,2656.208109,4856.212704,-0.392882042,-0.596506727,0.346785607,-0.720383471,0.070477814,0.577225116,-0.816584639,-0.000832453,0.816583894,0.577225715,-0.001103643,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:31.6,1403.813285,1072618646,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103751215,0.599109018,3709.495614,-2680627.18,-4544258.445,3578500.805,7.66261759,-6.31869687,-13.86640988,-3732.579068,2653.303912,4858.808606,-0.393514993,-0.596334307,0.347482451,-0.720169468,0.070691428,0.57725484,-0.816563627,-0.000832493,0.816562882,0.577255439,-0.001103613,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:32.1,1404.81299,1072618647,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103750292,0.599108052,3706.139132,-2680623.34,-4544261.517,3578493.836,7.684942863,-6.301061674,-13.83558456,-3734.145467,2650.894871,4861.358608,-0.394326382,-0.596119652,0.348204468,-0.719976136,0.070918066,0.577284619,-0.816542574,-0.000832533,0.81654183,0.577285218,-0.001103583,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:32.6,1404.81299,1072618647,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103750292,0.599108052,3706.139132,-2680623.34,-4544261.517,3578493.836,7.684942863,-6.301061674,-13.83558456,-3734.145467,2650.894871,4861.358608,-0.394326382,-0.596119652,0.348204468,-0.719976136,0.070918066,0.577284619,-0.816542574,-0.000832533,0.81654183,0.577285218,-0.001103583,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:32.6,1405.812585,1072618648,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103749335,0.599107055,3702.721424,-2680619.374,-4544264.727,3578486.677,7.675158864,-6.366515785,-13.76720115,-3736.063817,2647.419318,4864.338774,-0.389514233,-0.595954477,0.348929274,-0.719744283,0.071097048,0.577315363,-0.816520838,-0.000832575,0.816520093,0.577315961,-0.001103551,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:33.6,1405.812585,1072618648,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103748404,0.59910608,3699.356433,-2680615.508,-4544267.843,3578479.656,7.710459076,-6.336125394,-13.79946617,-3738.445904,2643.529746,4867.050694,-0.392240405,-0.595854833,0.349623067,-0.719465883,0.071341244,0.577345355,-0.816499631,-0.000832615,0.816498887,0.577345954,-0.001103521,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:33.6,1406.811952,1072618649,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103747476,0.599105117,3696.051,-2680611.657,-4544270.955,3578472.734,7.721161586,-6.330801958,-13.78393237,-3740.379062,2640.491043,4869.662539,-0.392444601,-0.595695362,0.350319353,-0.719235496,0.071579942,0.577375094,-0.816478602,-0.000832656,0.816477857,0.577375693,-0.00110349,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:34.1,1406.811952,1072618649,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103746546,0.599104151,3692.720473,-2680607.795,-4544274.062,3578465.782,7.756575921,-6.349358839,-13.77561339,-3742.435659,2636.36206,4872.771622,-0.391855542,-0.595575719,0.351032922,-0.718971099,0.071735693,0.577404921,-0.816457509,-0.000832696,0.816456765,0.577405519,-0.00110346,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:34.6,1406.811952,1072618649,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103745609,0.599103188,3689.418212,-2680603.905,-4544277.197,3578458.867,7.79150186,-6.353022553,-13.76292822,-3744.291914,2632.591357,4875.83939,-0.391994185,-0.595435636,0.35174624,-0.718723309,0.071887357,0.577434689,-0.816436456,-0.000832736,0.816435712,0.577435288,-0.00110343,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:35.1,1407.813179,1072618650,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103744676,0.599102226,3686.055343,-2680600.009,-4544280.278,3578451.916,7.823053784,-6.319444054,-13.77353938,-3746.258722,2629.480657,4878.466113,-0.394473895,-0.595295281,0.352448179,-0.718473471,0.072108804,0.577464451,-0.816415406,-0.000832776,0.816414661,0.57746505,-0.001103399,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:35.6,1407.813179,1072618650,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103743739,0.599101268,3682.71645,-2680596.092,-4544283.376,3578445.001,7.846433054,-6.310547143,-13.75060431,-3748.000555,2626.563167,4881.160231,-0.394946687,-0.595113185,0.353160756,-0.718253567,0.07231591,0.577494218,-0.81639435,-0.000832817,0.816393606,0.577494817,-0.001103369,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:36.1,1408.812694,1072618651,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103742794,0.599100302,3679.327139,-2680592.137,-4544286.48,3578438.017,7.889862569,-6.26544811,-13.74520397,-3749.641232,2623.949691,4883.775261,-0.397974686,-0.594908439,0.353868099,-0.718055315,0.072511251,0.577524303,-0.816373068,-0.000832857,0.816372323,0.577524902,-0.001103338,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:36.6,1408.812694,1072618651,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103741861,0.599099354,3676.01437,-2680588.234,-4544289.554,3578431.169,7.901156715,-6.285943998,-13.71315625,-3751.586097,2620.604859,4886.544673,-0.396517888,-0.594737144,0.354564879,-0.717829761,0.07274552,0.577553856,-0.81635216,-0.000832897,0.816351416,0.577554455,-0.001103308,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:37.1,1409.813818,1072618652,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103741861,0.599099354,3676.01437,-2680588.234,-4544289.554,3578431.169,7.901156715,-6.285943998,-13.71315625,-3751.586097,2620.604859,4886.544673,-0.396517888,-0.594737144,0.354564879,-0.717829761,0.07274552,0.577553856,-0.81635216,-0.000832897,0.816351416,0.577554455,-0.001103308,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:37.6,1409.813818,1072618652,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103740885,0.599098362,3672.488852,-2680584.129,-4544292.724,3578423.973,7.935024671,-6.290379122,-13.71961586,-3754.037966,2615.884704,4889.778874,-0.396896861,-0.594629526,0.355307996,-0.717530594,0.072950686,0.577584703,-0.816330335,-0.000832939,0.816329591,0.577585302,-0.001103276,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:37.6,1410.812813,1072618653,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103739943,0.599097408,3669.141477,-2680580.179,-4544295.817,3578417.074,7.959443122,-6.302484907,-13.71283806,-3756.099962,2612.23362,4892.615901,-0.396501289,-0.594475489,0.356003755,-0.717293187,0.073148507,0.577614455,-0.816309284,-0.000832979,0.81630854,0.577615054,-0.001103246,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:38.6,1410.812813,1072618653,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103739014,0.599096466,3665.78844,-2680576.269,-4544298.832,3578410.234,7.942885044,-6.361317166,-13.64465125,-3758.046921,2609.292421,4895.193178,-0.391946219,-0.594310924,0.356702275,-0.717057206,0.073396016,0.577643868,-0.816288471,-0.000833019,0.816287726,0.577644467,-0.001103216,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:38.6,1411.812016,1072618654,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103738059,0.599095504,3662.451058,-2680572.282,-4544301.987,3578403.303,7.974217559,-6.322796143,-13.64558289,-3759.96976,2606.373196,4897.738074,-0.394531829,-0.594143525,0.357379222,-0.716837086,0.073608121,0.577673932,-0.816267195,-0.00083306,0.816266451,0.577674531,-0.001103185,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:39.6,1411.812016,1072618654,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.10373712,0.599094553,3659.120182,-2680568.35,-4544305.073,3578396.429,7.985541221,-6.314390962,-13.62863947,-3761.996461,2603.612688,4900.137415,-0.394884248,-0.593957306,0.358057537,-0.716622176,0.073906538,0.577703672,-0.816246147,-0.0008331,0.816245403,0.577704272,-0.001103155,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:39.6,1412.812376,1072618655,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103736176,0.599093603,3655.794444,-2680564.394,-4544308.175,3578389.563,7.993393608,-6.310634736,-13.63186469,-3764.224556,2600.500444,4902.55873,-0.395259254,-0.59380407,0.358729059,-0.716383936,0.0741906,0.577733426,-0.816225088,-0.00083314,0.816224343,0.577734026,-0.001103125,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:40.6,1412.812376,1072618655,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103735228,0.599092652,3652.427833,-2680560.406,-4544311.257,3578382.671,8.028227469,-6.29998198,-13.61927632,-3766.056118,2597.384366,4905.295211,-0.396161124,-0.593632702,0.359407877,-0.71616496,0.074390474,0.57776326,-0.81620397,-0.00083318,0.816203226,0.577763859,-0.001103094,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:40.6,1413.813577,1072618656,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103734274,0.599091703,3649.113354,-2680556.407,-4544314.388,3578375.82,8.038065328,-6.314069494,-13.59002202,-3768.020776,2594.116541,4908.010869,-0.395065701,-0.593479936,0.36012495,-0.715909294,0.074602067,0.577793106,-0.816182843,-0.000833221,0.816182098,0.577793705,-0.001103064,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:41.6,1413.813577,1072618656,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103733286,0.59909072,3645.639804,-2680552.254,-4544317.598,3578368.7,8.066933803,-6.324651935,-13.57119376,-3770.167117,2590.230371,4911.011819,-0.394617297,-0.593347774,0.360860774,-0.715627029,0.074805579,0.577823952,-0.816161005,-0.000833262,0.816160261,0.577824551,-0.001103032,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:41.7,1414.813041,1072618657,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103732329,0.599089774,3642.298524,-2680548.226,-4544320.713,3578361.843,8.079909973,-6.318309958,-13.56586998,-3772.427524,2586.414775,4913.804557,-0.395069914,-0.593245725,0.361548618,-0.715340873,0.075030271,0.577853738,-0.816139916,-0.000833303,0.816139172,0.577854337,-0.001103002,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:42.6,1414.813041,1072618657,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103731378,0.599088828,3638.959911,-2680544.227,-4544323.806,3578354.997,8.086577582,-6.331203578,-13.55088255,-3774.597305,2583.188275,4916.331741,-0.394221878,-0.593112487,0.362230611,-0.715081147,0.075269614,0.577883427,-0.816118895,-0.000833343,0.816118151,0.577884026,-0.001102972,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:42.7,1415.812474,1072618658,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103730416,0.599087884,3635.646497,-2680540.186,-4544326.946,3578348.166,8.091815054,-6.335144818,-13.52229612,-3776.588465,2579.84342,4919.07912,-0.393614836,-0.592956834,0.362930112,-0.714833394,0.075479439,0.57791325,-0.816097776,-0.000833383,0.816097032,0.57791385,-0.001102941,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:43.6,1415.812474,1072618658,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103729458,0.599086946,3632.254988,-2680536.119,-4544329.998,3578341.327,8.145953857,-6.281287122,-13.54142437,-3778.430634,2576.600238,4921.881172,-0.397674277,-0.592779193,0.363613493,-0.714616808,0.075636461,0.577943004,-0.816076706,-0.000833423,0.816075961,0.577943604,-0.001102911,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:43.7,1416.812942,1072618659,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103728492,0.599086009,3628.933249,-2680532.04,-4544333.116,3578334.538,8.173181506,-6.309279931,-13.50849667,-3780.302992,2572.461844,4925.128603,-0.396015922,-0.592634566,0.364316894,-0.714365317,0.075760583,0.577972721,-0.81605566,-0.000833463,0.816054915,0.57797332,-0.00110288,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:44.6,1416.812942,1072618659,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103727519,0.599085063,3625.56118,-2680527.925,-4544336.25,3578327.667,8.21113625,-6.259340107,-13.50350165,-3782.006056,2569.739482,4927.771309,-0.399219606,-0.592441912,0.36502017,-0.714144229,0.075966287,0.578002804,-0.816034352,-0.000833504,0.816033608,0.578003404,-0.00110285,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:44.7,1417.813963,1072618660,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103726559,0.599084134,3622.236103,-2680523.864,-4544339.326,3578320.912,8.211127894,-6.261418296,-13.5011844,-3784.309225,2566.126763,4930.412662,-0.399067127,-0.592319081,0.365670295,-0.71388632,0.076221149,0.578032348,-0.816013425,-0.000833544,0.816012681,0.578032947,-0.001102819,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:45.7,1417.813963,1072618660,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103725557,0.599083165,3618.731469,-2680519.604,-4544342.512,3578313.848,8.237448718,-6.254316023,-13.49890429,-3786.510144,2562.143038,4933.428363,-0.399805115,-0.5921737,0.366394389,-0.71361317,0.076431042,0.578063186,-0.81599158,-0.000833586,0.815990836,0.578063785,-0.001102788,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:45.7,1418.812784,1072618661,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103724587,0.599082231,3615.337064,-2680515.474,-4544345.581,3578307.03,8.262654806,-6.246926418,-13.5046088,-3788.684347,2558.235452,4936.322622,-0.400670633,-0.592049293,0.36708027,-0.713342756,0.076627817,0.578092988,-0.815970466,-0.000833626,0.815969722,0.578093588,-0.001102758,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:46.2,1418.812784,1072618661,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103723616,0.599081301,3611.973411,-2680511.344,-4544348.668,3578300.244,8.282968464,-6.24597526,-13.49709229,-3790.819088,2554.208829,4939.314298,-0.400897298,-0.591938605,0.367752705,-0.713067592,0.076819566,0.578122706,-0.815949411,-0.000833666,0.815948667,0.578123306,-0.001102727,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:46.7,1418.812784,1072618661,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103722649,0.599080371,3608.581532,-2680507.22,-4544351.719,3578293.448,8.291444638,-6.258452719,-13.47586229,-3792.906086,2550.734082,4942.052683,-0.399994634,-0.591792525,0.368470616,-0.712793502,0.077048267,0.578152429,-0.815928351,-0.000833706,0.815927607,0.578153028,-0.001102697,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:47.2,1419.81329,1072618662,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103721678,0.599079441,3605.217603,-2680503.089,-4544354.801,3578286.669,8.292870199,-6.249212106,-13.46665908,-3794.988844,2547.815324,4944.499731,-0.400368357,-0.591615098,0.369143258,-0.712561249,0.077338851,0.578182199,-0.815907256,-0.000833746,0.815906512,0.578182798,-0.001102666,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:47.7,1419.81329,1072618662,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.10372071,0.599078511,3601.837041,-2680498.97,-4544357.862,3578279.877,8.286255396,-6.259818013,-13.45923999,-3797.279183,2544.643053,4946.917957,-0.399570283,-0.591470452,0.369815283,-0.712303429,0.077609186,0.578211979,-0.815886151,-0.000833787,0.815885407,0.578212579,-0.001102636,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:48.2,1420.81357,1072618663,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.10372071,0.599078511,3601.837041,-2680498.97,-4544357.862,3578279.877,8.286255396,-6.259818013,-13.45923999,-3797.279183,2544.643053,4946.917957,-0.399570283,-0.591470452,0.369815283,-0.712303429,0.077609186,0.578211979,-0.815886151,-0.000833787,0.815885407,0.578212579,-0.001102636,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:48.7,1420.81357,1072618663,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103719701,0.599077546,3598.373905,-2680494.685,-4544361.085,3578272.858,8.287156114,-6.283429068,-13.4458156,-3799.484193,2540.996631,4949.743268,-0.39807429,-0.591343744,0.370506449,-0.712026746,0.077816841,0.578242915,-0.815864227,-0.000833829,0.815863483,0.578243514,-0.001102604,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:48.7,1421.81335,1072618664,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103718734,0.599076621,3595.033192,-2680490.575,-4544364.156,3578266.118,8.286840236,-6.296144059,-13.39883147,-3801.205223,2538.558225,4952.227056,-0.396600243,-0.591133478,0.371183333,-0.71182269,0.078055125,0.578272637,-0.81584316,-0.000833869,0.815842417,0.578273236,-0.001102574,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:49.2,1421.81335,1072618664,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.10371776,0.599075698,3591.715155,-2680486.442,-4544367.257,3578259.397,8.297267259,-6.307961005,-13.37460306,-3803.106156,2535.365204,4954.954185,-0.395705893,-0.590947222,0.371857797,-0.711604573,0.078243791,0.578302361,-0.815822091,-0.000833909,0.815821347,0.57830296,-0.001102544,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:49.7,1421.81335,1072618664,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103716788,0.599074775,3588.373773,-2680482.3,-4544370.338,3578252.667,8.301014233,-6.309592186,-13.35879609,-3805.094887,2532.36594,4957.518949,-0.395408079,-0.590785997,0.372540432,-0.711355295,0.07848042,0.578332127,-0.81580099,-0.000833949,0.815800246,0.578332727,-0.001102513,0.001381731,-4.27171E-05,0.999999044
16-015-08:59:50.2,1422.812455,1072618665,9,0,0,1,0,0,10,0,0,0,0,0,1,79,12.42000008,0,0,0,0,0,0,0,0,1,1,1,1,1,-2.103715808,0.599073854,3585.041831,-2680478.126,-4544373.439,3578245.952,8.341378364,-6.30421814,-13.34909428,-3806.904887,2528.519908,4960.654124,-0.396133568,-0.590620235,0.373244077,-0.711111784,0.078591526,0.578361848,-0.815779919,-0.000833989,0.815779176,0.578362448,-0.001102483,0.001381731,-4.27171E-05,0.999999044
